Re,beef,28.971951,2.746988,True,True,True
Re,pbe,29.856565,2.774667,True,True,True
Re,pbesol,29.104391,2.751168,True,True,True
Re,scan,28.687284,2.737962,True,True,True
Rh,beef,53.761261,3.774185,True,True,True
Rh,pbe,55.927026,3.824200,True,True,True
Rh,pbesol,53.784621,3.774731,True,True,True
Rh,scan,53.946492,3.778514,True,True,True
Ru,beef,26.435032,2.681977,True,True,True
Ru,pbe,27.333328,2.712018,True,True,True
Ru,pbesol,26.465484,2.683006,True,True,True
Ru,scan,26.216304,2.674559,True,True,True
Sc,beef,48.429593,3.273896,True,True,True
Sc,pbe,48.445112,3.274245,True,True,True
Sc,pbesol,46.723953,3.235001,True,True,True
ScN,beef,90.374464,4.487611,True,False,False
ScN,pbe,91.056124,4.498866,True,False,False
ScN,pbesol,88.749792,4.460557,True,False,False
ScN,scan,89.951118,4.480593,True,False,False
Si,beef,160.449730,5.433917,True,True,True
Si,pbe,163.611261,5.469375,True,True,True
Si,pbesol,160.648249,5.436157,True,True,True
Si,scan,159.921156,5.427943,True,True,True
SiC,beef,82.667749,4.356242,True,True,True
SiC,pbe,83.980206,4.379175,True,True,True
SiC,pbesol,82.816471,4.358853,True,True,True
SiC,scan,82.396446,4.351472,True,True,True
Sn,beef,276.932050,6.518151,True,True,True
Sn,pbe,294.233848,6.651162,True,True,True
Sn,pbesol,280.253696,6.544108,True,True,True
Sn,scan,281.808784,6.556190,True,True,True
SnTe,pbe,262.519962,6.403058,True,False,False
Sr,beef,224.315195,6.076025,True,True,True
Sr,pbe,219.725694,6.034301,True,True,True
Sr,pbesol,208.043830,5.925408,True,True,True
Sr,scan,225.186933,6.083886,True,True,True
SrO,pbe,141.126629,5.206386,True,False,False
SrS,pbe,222.972433,6.063877,True,False,False
Ta,beef,35.072757,3.273331,True,True,True
Ta,pbe,36.289559,3.310756,True,True,True
Ta,pbesol,35.134389,3.275248,True,True,True
Ta,scan,35.075648,3.273421,True,True,True
TaC,beef,87.628826,4.441698,True,False,False
TaC,pbe,89.588742,4.474568,True,False,False
TaC,pbesol,87.659080,4.442209,True,False,False
TaC,scan,87.861574,4.445627,True,False,False
TaN,beef,84.117853,4.381566,True,False,False
TaN,pbe,86.088637,4.415521,True,False,False
TaN,pbesol,83.903792,4.377847,True,False,False
TaN,scan,84.202655,4.383038,True,False,False
Tc,beef,27.792118,2.714744,True,True,True
Tc,pbe,28.622110,2.741504,True,True,True
Tc,pbesol,27.793611,2.714793,True,True,True
Tc,scan,28.005310,2.721668,True,True,True
Ti,beef,33.564752,2.900763,True,True,True
Ti,pbe,34.212827,2.919313,True,True,True
Ti,pbesol,33.033074,2.885365,True,True,True
Ti,scan,33.800302,2.907533,True,True,True
TiC,beef,80.670506,4.320874,True,False,True
TiC,pbe,81.582655,4.337098,True,False,True
TiC,pbesol,79.692949,4.303350,True,False,True
TiC,scan,80.947283,4.325810,True,False,True
TiN,beef,76.012452,4.236055,True,False,True
TiN,pbe,77.077796,4.255753,True,False,True
TiN,pbesol,75.084585,4.218748,True,False,True
TiN,scan,76.249815,4.240460,True,False,True
Tl,beef,56.107016,3.435127,True,True,True
Tl,pbe,61.884602,3.549206,True,True,True
Tl,pbesol,56.819534,3.449607,True,True,True
Tl,scan,58.411059,3.481519,True,True,True
V,beef,25.788652,2.954447,True,True,True
V,pbe,26.447195,2.979384,True,True,True
V,pbesol,25.505371,2.943589,True,True,True
V,scan,25.771908,2.953808,True,True,True
VC,beef,70.514451,4.131357,True,False,True
VC,pbe,71.727590,4.154914,True,False,True
VC,pbesol,69.982861,4.120949,True,False,True
VC,scan,70.810306,4.137127,True,False,True
VN,beef,68.740806,4.096424,True,False,True
VN,pbe,69.932473,4.119960,True,False,True
VN,pbesol,67.952006,4.080695,True,False,True
VN,scan,68.980497,4.101179,True,False,True
VO,pbe,73.528294,4.189397,True,False,False
W,beef,30.956064,3.139896,True,True,True
W,pbe,31.917804,3.172081,True,True,True
W,pbesol,31.086601,3.144303,True,True,True
W,scan,30.949596,3.139677,True,True,True
WC,beef,82.076140,4.345826,True,False,False
WC,pbe,83.909943,4.377953,True,False,False
WC,pbesol,82.100299,4.346252,True,False,False
WC,scan,82.117092,4.346548,True,False,False
WN,beef,80.445768,4.316858,True,False,False
WN,pbe,82.415474,4.351807,True,False,False
WN,pbesol,80.259662,4.313526,True,False,False
WN,scan,80.578474,4.319230,True,False,False
Y,beef,66.224375,3.651134,True,True,True
Y,pbe,65.417088,3.636238,True,True,True
Y,pbesol,62.252980,3.576640,True,True,True
Y,scan,66.573498,3.657539,True,True,True
YN,pbe,118.020051,4.905146,True,False,False
Zn,beef,27.950020,2.590614,True,True,True
Zn,pbe,30.389448,2.663890,True,True,True
Zn,pbesol,28.506884,2.607706,True,True,True
Zn,scan,28.123518,2.595963,True,True,True
ZnS,pbe,161.670289,5.447661,True,False,False
ZnSe,pbe,189.033185,5.739129,True,False,False
Zr,beef,46.345236,3.226987,True,True,True
Zr,pbe,46.776783,3.236972,True,True,True
Zr,pbesol,44.950675,3.194289,True,True,True
Zr,scan,46.568922,3.232170,True,True,True
ZrC,beef,103.376213,4.693248,True,False,True
ZrC,pbe,104.534742,4.710716,True,False,True
ZrC,pbesol,101.962122,4.671750,True,False,True
ZrC,scan,104.222999,4.706028,True,False,True
ZrN,beef,95.811007,4.575850,True,False,True
ZrN,pbe,97.157453,4.597186,True,False,True
ZrN,pbesol,94.531631,4.555392,True,False,True
ZrN,scan,96.256899,4.582938,True,False,True
